,msa,parents,children,housing,food,transportation,healthcare,other,childcare,taxes,total,median_family_income,affordability_ratio,total_commute,under_5,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-59,60-89,90+,est_commute,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,homes_with_computer,homes_with_internet,in_preschool,in_kindergarten,in_junior_high,in_high_school,in_college_plus,less_than_high_school,highschool_grad_rate,high_school_to_associates,bachelors_plus,2010_population,2011_population,2012_population,2013_population,2014_population,2015_population,2016_population,2017_population,2018_population,2019_population,10-14_scaled,15-19_scaled,20-24_scaled,2010_population_scaled,2011_population_scaled,2012_population_scaled,2013_population_scaled,2014_population_scaled,2015_population_scaled,2016_population_scaled,2017_population_scaled,2018_population_scaled,2019_population_scaled,25-29_scaled,30-34_scaled,35-39_scaled,40-44_scaled,45-59_scaled,5-9_scaled,60-89_scaled,90+_scaled,affordability_ratio_scaled,aggravated_assault_scaled,bachelors_plus_scaled,burglary_scaled,childcare_scaled,children_scaled,est_commute_scaled,food_scaled,healthcare_scaled,high_school_to_associates_scaled,highschool_grad_rate_scaled,homes_with_computer_scaled,homes_with_internet_scaled,housing_scaled,in_college_plus_scaled,in_high_school_scaled,in_junior_high_scaled,in_kindergarten_scaled,in_preschool_scaled,larceny_theft_scaled,less_than_high_school_scaled,median_family_income_scaled,motor_vehicle_theft_scaled,murder_and_nonnegligent_manslaughter_scaled,other_scaled,parents_scaled,property_crime_scaled,rape_scaled,robbery_scaled,taxes_scaled,total_scaled,total_commute_scaled,transportation_scaled,under_5_scaled,violent_crime_scaled,violent_clusters,property_clusters,commute_clusters,school_clusters,family_type
992,"Idaho Falls, ID MSA",1,2,10658,7387,13637,11190,6539,15018,6656,71085,39496,0.56,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.1119402985074627,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.3819430315361139,0.5,0.34656900801260804,0.2142147117296223,0.2335076874306546,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.1040319965409145,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.06904314837522993,0.08764752163650669,0.07386363636363637,0.14251015721603957,0.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.13769296622573252,0.22508463817181548,0.023833946255004103,0.37672662227963827,0.04513388259526262,0.1392680170390333,Low,Low,High,High,single_2_child
993,"Idaho Falls, ID MSA",1,3,15248,9855,14964,13989,9096,17362,9988,90502,39496,0.44,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.06716417910447761,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.44155645981688707,0.75,0.34656900801260804,0.32572745346105186,0.32223807259470594,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.20326451194465464,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.06904314837522993,0.08764752163650669,0.07386363636363637,0.255431902490726,0.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.2297092043854078,0.3392109841538534,0.023833946255004103,0.5085958461691346,0.04513388259526262,0.1392680170390333,Low,Low,High,High,single_3_child
994,"Idaho Falls, ID MSA",1,4,15248,12063,15419,16787,9896,17362,9773,96549,39496,0.41,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.05597014925373134,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.44155645981688707,1.0,0.34656900801260804,0.42549249954816554,0.41093675701378984,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.20326451194465464,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.06904314837522993,0.08764752163650669,0.07386363636363637,0.290761349584879,0.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.22377178205517664,0.37475313866553817,0.023833946255004103,0.5538109907582233,0.04513388259526262,0.1392680170390333,Low,Low,High,High,single_4_child
995,"Idaho Falls, ID MSA",2,0,8762,6272,14235,11187,5447,0,6764,52667,85453,1.62,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.5074626865671643,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.0,0.0,0.34656900801260804,0.1638351707934213,0.2334125851957521,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.06304183331531726,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.28917746014714896,0.08764752163650669,0.07386363636363637,0.09428546193252077,1.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.1406754853497556,0.11683006535947713,0.023833946255004103,0.43615224088244064,0.04513388259526262,0.1392680170390333,Low,Low,High,High,married_0_child
996,"Idaho Falls, ID MSA",2,1,10658,7806,15156,13985,6690,7400,7807,69503,89385,1.29,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.3843283582089553,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.18819938962360122,0.25,0.34656900801260804,0.23314657509488523,0.32211126961483594,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.1040319965409145,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.3080117642550583,0.08764752163650669,0.07386363636363637,0.14917859035506095,1.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.16947888763083044,0.21578619457375278,0.023833946255004103,0.5276756434462885,0.04513388259526262,0.1392680170390333,Low,Low,High,High,married_1_child
997,"Idaho Falls, ID MSA",2,2,10658,9886,16539,16783,7444,15018,8500,84829,89385,1.05,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.2947761194029851,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.3819430315361139,0.5,0.34656900801260804,0.3271281402494126,0.41080995403391973,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.1040319965409145,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.3080117642550583,0.08764752163650669,0.07386363636363637,0.18247659424130017,1.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.18861671867664523,0.3058670710490431,0.023833946255004103,0.6651098082082879,0.04513388259526262,0.1392680170390333,Low,Low,High,High,married_2_child
998,"Idaho Falls, ID MSA",2,3,15248,12071,16969,19582,9899,17362,10184,101315,89385,0.88,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.23134328358208955,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.44155645981688707,0.75,0.34656900801260804,0.42585396710645224,0.49954033919797114,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.20326451194465464,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.3080117642550583,0.08764752163650669,0.07386363636363637,0.29089383501148214,1.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.23512192427715337,0.4027660224761368,0.023833946255004103,0.7078406041935804,0.04513388259526262,0.1392680170390333,Low,Low,High,High,married_3_child
999,"Idaho Falls, ID MSA",2,4,15248,14772,17173,22380,10877,17362,9786,107599,89385,0.83,66437.0,2158.0,8011.0,14142.0,13851.0,8688.0,3181.0,7174.0,531.0,1357.0,2509.0,2679.0,2156.0,23.69114348932071,204.5,1.3,35.6,9.2,158.3,1089.1,292.2,720.4,76.5,97.4,92.1,5.4,6.3,51.2,24.2,12.8,6.3999999999999995,93.6,60.900000000000006,32.7,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530,0.04897568447252537,0.036779346719156114,0.028180345057668477,0.018825808494587273,0.018933682937752536,0.019122727667762202,0.019258222234888954,0.019204537403287723,0.019394353596046795,0.019823934799705872,0.02016679164698494,0.020457986457012207,0.020809560549457366,0.01957538415856284,0.02418818774713316,0.008092364574976457,0.017728790537098874,0.01394091592896486,0.037864936154906784,0.011964528924633906,0.01833100558659218,0.2126865671641791,0.16207951070336393,0.36458333333333337,0.18781975600157416,0.44155645981688707,1.0,0.34656900801260804,0.5478944514729802,0.5882390236170549,0.6642857142857143,0.8628158844765337,0.8275862068965516,0.8238341968911915,0.20326451194465464,0.026490066225165587,0.6652719665271964,0.8477751756440282,0.6511627906976742,0.5425531914893619,0.06851275446316768,0.13718411552346574,0.3080117642550583,0.08764752163650669,0.07386363636363637,0.3340840840840841,1.0,0.09459317585301832,0.17836593785960875,0.01849516603614964,0.224130788986772,0.43970118023228477,0.023833946255004103,0.7281128888005565,0.04513388259526262,0.1392680170390333,Low,Low,High,High,married_4_child
1000,"Iowa City, IA MSA",1,0,9612,3505,10669,5010,4753,0,6477,40026,65024,1.62,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.5074626865671643,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.0,0.0,0.21537823653107813,0.03881257907102838,0.037597083531463,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.08141822505675061,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.19132242489270387,0.0947285601888277,0.13068181818181818,0.06363716657834306,0.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.1327497169368424,0.042530681337283105,0.03314734143069046,0.08178475603696722,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,single_0_child
1001,"Iowa City, IA MSA",1,1,13548,5166,11715,7710,6781,11613,9042,65575,57111,0.87,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.22761194029850745,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.2953458799593082,0.25,0.21537823653107813,0.1138622808602928,0.12318909494373119,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.16651172846178788,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.15341910637645614,0.0947285601888277,0.13068181818181818,0.15319731496202085,0.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.20358454613239071,0.19269878215075,0.03314734143069046,0.1857299016197954,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,single_1_child
1002,"Iowa City, IA MSA",1,2,13548,7569,12783,10410,7652,17866,10602,80430,57111,0.71,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.16791044776119401,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.45437436419125127,0.5,0.21537823653107813,0.22243809868064346,0.20878110635599934,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.16651172846178788,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.15341910637645614,0.0947285601888277,0.13068181818181818,0.19166225048577992,0.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.24666537792383533,0.2800112850895754,0.03314734143069046,0.291861273973964,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,single_2_child
1003,"Iowa City, IA MSA",1,3,19394,10097,14126,13110,10686,19790,15719,102921,57111,0.55,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.10820895522388063,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.5033062054933876,0.75,0.21537823653107813,0.33666184709922287,0.2943731177682675,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.29289806507404603,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.15341910637645614,0.0947285601888277,0.13068181818181818,0.32564917859035514,0.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.38797602938333653,0.412205529693892,0.03314734143069046,0.4253204809698897,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,single_3_child
1004,"Iowa City, IA MSA",1,4,19394,12359,14670,15810,11505,19790,16149,109677,57111,0.52,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.09701492537313433,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.5033062054933876,1.0,0.21537823653107813,0.4388667992047714,0.3799651291805357,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.29289806507404603,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.15341910637645614,0.0947285601888277,0.13068181818181818,0.3618177000529942,0.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.3998508740437988,0.45191493863732546,0.03314734143069046,0.4793799065884926,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,single_4_child
1005,"Iowa City, IA MSA",2,0,10501,6426,13212,10020,6133,0,7577,53870,110909,2.06,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.6716417910447763,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.0,0.0,0.21537823653107813,0.17079342129043923,0.19641781581867174,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.10063776888984974,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.4111118562231759,0.0947285601888277,0.13068181818181818,0.12458046281575694,1.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.16312722653337386,0.12390087929656277,0.03314734143069046,0.3344926960151048,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,married_0_child
1006,"Iowa City, IA MSA",2,1,13548,7998,14233,12720,7807,11613,10619,78537,140405,1.79,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.5708955223880599,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.2953458799593082,0.25,0.21537823653107813,0.24182179649376473,0.2820098272309399,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.16651172846178788,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.5523978770692826,0.0947285601888277,0.13068181818181818,0.19850733086027203,1.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.2471348485266908,0.26888489208633093,0.03314734143069046,0.435953492994137,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,married_1_child
1007,"Iowa City, IA MSA",2,2,13548,10129,15619,15420,8579,17866,11405,92567,140405,1.52,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.47014925373134336,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.45437436419125127,0.5,0.21537823653107813,0.33810771733236944,0.3676018386432081,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.16651172846178788,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.5523978770692826,0.0947285601888277,0.13068181818181818,0.2326002473061297,1.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.26884095992930324,0.35134833309822733,0.03314734143069046,0.573685779588592,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,married_2_child
1008,"Iowa City, IA MSA",2,3,19394,12367,16139,18120,11508,19790,14190,111509,140405,1.26,83534.0,3040.0,12331.0,15200.0,14917.0,14713.0,6041.0,7222.0,2859.0,2071.0,2916.0,1371.0,853.0,21.2022589604233,276.7,2.3,54.8,25.1,194.6,1516.5,291.5,1143.9,81.0,96.6,89.0,4.1,2.8,27.7,13.0,52.4,4.3,95.7,44.6,51.1,153025,155908,159006,162095,164759,167088,169054,171529,172607,173105,0.05403982385602145,0.04083005274277637,0.051152416356877325,0.023413811244714255,0.0238742273103218,0.024458906215394625,0.0251100209997435,0.02537729340206881,0.025644638643625064,0.02577607273748546,0.02593376700727959,0.0257617382069365,0.025505172790913043,0.040806176230420904,0.02437051077035276,0.0486937109770135,0.02783122983756862,0.016380276540782873,0.07023709609735627,0.0054628239668353396,0.006957053072625698,0.373134328358209,0.20648318042813454,0.7479166666666666,0.1871310507674144,0.5033062054933876,0.75,0.21537823653107813,0.439228266763058,0.4531938500554763,0.2761904761904762,0.9386281588447654,0.7356321839080451,0.6632124352331608,0.29289806507404603,0.6821192052980132,0.19665271966527192,0.297423887587822,0.24418604651162784,0.4042553191489362,0.22002790597831923,0.06137184115523467,0.5523978770692826,0.0947285601888277,0.13068181818181818,0.36195018547959734,1.0,0.20677165354330704,0.28883774453394706,0.08532997057587222,0.34575129104415786,0.4626827949405182,0.03314734143069046,0.6253602305475504,0.06784243048403707,0.20203425193427801,Low,Low,Lowest,Highest,married_3_child
